name,thumb,link,description,img_link,,,,,,,,,,,,,,,,
TEXTAL,#NAME?,http://www.textal.org/,"Textal is a free smartphone app that allows you to analyze websites, tweet streams, and documents, as you explore the relationships between words in the text via an intuitive word cloud interface. You can generate graphs and statics, as well as share the data and visualizations in any way you like.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Textal-290x174.png,,,,,,,,,,,,,,,,
TEXTALYSER,#NAME?,http://textalyser.net/,"Welcome to the online text analysis tool, the detailed statistics of your text, perfect for translators (quoting), for webmasters (ranking) or for normal users, to know the subject of a text. Now with new features as the analysis of words groups, finding out the keyword density, analyse the prominence of word or expressions.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Textalyser-290x174.png,,,,,,,,,,,,,,,,
TEXTEXTURE,#NAME?,http://textexture.com/index.php,"With Textexture you can visualize any text as a network. The resulting graph can be used to get a quick visual summary of the text, read the most relevant excerpts (by clicking on the nodes), and find similar texts.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Textexture1-290x174.png,,,,,,,,,,,,,,,,
THERESA-MARIE RHYNE,#NAME?,http://theresamarierhyne.com/Theresa-Marie_Rhynes_Viewpoint/Blog/Blog.html,"Applying color theory to digital media and visualization. In this blog, we discuss various artists’ theories on color and how to apply these theories to creating digital media, visualizations and collage compositions. We discuss our own personal experiences with applying these theories.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Theresa-290x174.png,,,,,,,,,,,,,,,,
TIBCO SPOTFIRE,#NAME?,http://spotfire.tibco.com/,"TIBCO Spotfire Professional aims to make it easier to build and deploy analytic applications over the web or perform ad-hoc analytics on-the-fly by letting you interactively query, visualise, aggregate, filter, and drill into datasets of virtually any size.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Spotfire-290x174.png,,,,,,,,,,,,,,,,
TIMEFLOW,#NAME?,http://flowingmedia.com/timeflow.html,"Time Flow is an open-source timeline built to help journalists analyze temporal data. The application offers several view modes--timelime, calendar, list, table--to help explore thousands of data points.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/TimeFlow-290x174.png,,,,,,,,,,,,,,,,
TIMELINE.JS,#NAME?,http://timeline.verite.co,"TimelineJS is an open-source tool that enables you to build visually-rich interactive timelines and is available in 40 languages. It can pull in media from different sources and has built in support for: Twitter, Flickr, Google Maps, YouTube, Vimeo, Vine, Dailymotion, Wikipedia, SoundCloud and more media types are regularly added.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Timeline-290x174.png,,,,,,,,,,,,,,,,
TRANSMOGRIFIERS,#NAME?,http://www.transmogrifiers.org/downloads/,"A Transmogrifier is a tool to transform the presentation layer of existing information visualisations and maps in a flexible, quick way. The main idea is that it should be trivial to transform any graphic from one shape into another shape. For example, you might want to transform twisted routes on a map to straight lines (to compare their length visually), or a bar chart into a radial graph (to present in an orientation-independent graph). Transmogrifiers allow you to do this through a multi-touch or cursor-based interface without having to program anything, and with any image that you can find in the web or in your hard-drive.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/05/Transmogrifiers-290x174.png,,,,,,,,,,,,,,,,
TREE MAP,#NAME?,https://www.treemap.com/,"Looking for a good TreeMap visualization tool? You've just found the best. Turn your data into stunning treemap visualization. TreeMap provides an easy, yet extremely powerful means of creating beautiful treemaps for analytical and presentation purpose. Importing data from a wide variety of file formats (including of course Excel), as well as connecting to databases (such as MySQL and SQL Server) is a breeze... and it scales to big data.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2016/06/TreeMap-290x174.png,,,,,,,,,,,,,,,,
TYPEFORM,#NAME?,http://www.typeform.com/,"Typeform is a nimble, fast & surprisingly sexy way to ask questions to your users, customers & peers, on any device.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Typeform-290x174.png,,,,,,,,,,,,,,,,
UNFOLDING,#NAME?,http://unfoldingmaps.org/,"Unfolding is a library to create interactive maps and geovisualizations in Processing and Java. You can quickly create interactive maps with features such as pan and zoom and the ability to handle multi-touch gestures. You can style your mapping tiles, using various mapping providers like OpenStreetMap or TileMill and naturally you can overlay a data display layer.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Unfolding-290x174.png,,,,,,,,,,,,,,,,
UNSCRAMBLER,#NAME?,http://www.camo.com/rt/Products/Unscrambler/unscrambler.html,"The Unscrambler X has set the standard in multivariate analysis (MVA) and design of experiments software for over 25 years. It is the preferred tool for thousands of data analysts, researchers and engineers around the world who need to analyze large and complex data sets quickly, easily and accurately using the power of multivariate analysis. The Unscrambler X version 10.3 continues CAMO´s tradition of delivering advanced multivariate data analysis software that is easy to use and offers exceptional data visualization. The new version offers better plotting tools, advanced sample selection techniques, a new spectroscopic transformation, an improved Design of Experiments module and better handling of process data.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2015/05/Unscrambler-290x174.jpg,,,,,,,,,,,,,,,,
VARIANCE,#NAME?,https://variancecharts.com/,"Build powerful data visualizations for the web - without writing JavaScript. Variance empowers engineers, designers, journalists, scientists, and analysts to build elegant bespoke data graphics for the web, using only HTML & CSS. Our intuitive, markup-based grammar emphasizes clear, practical graphics and serves as the foundation for a wide range of visualizations.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/variance-290x174.png,,,,,,,,,,,,,,,,
VEGA,#NAME?,http://trifacta.github.io/vega/,"Vega is a visualization grammar, a declarative format for creating, saving and sharing visualization designs. With Vega you can describe data visualizations in a JSON format, and generate interactive views using either HTML5 Canvas or SVG.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Vega-290x174.png,,,,,,,,,,,,,,,,
VIDA.IO,#NAME?,https://vida.io/,"Create Amazing Visualizations for Your Data. Vida.io offers an easy way to build reusable cloud visualizations: Clone visualization templates, customize without coding skills and embed/share in the cloud.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/vida-290x174.png,,,,,,,,,,,,,,,,
VIS,#NAME?,http://vis.occrp.org/,"(VIS) is a data visualization platform designed to assist investigative journalists, activists and others in mapping complex business or crime networks. Our aim is to help investigators understand and explain corruption, organized crime and other wrongdoings and to translate complex narratives into simple, universal visual language. VIS provides professionally designed, customizable, dynamic html5 visualization templates allowing you to illustrate entities, networks and complex configurations of data. Visualizations can be exported for use in online, print or broadcast media.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/VIS-290x174.png,,,,,,,,,,,,,,,,
VISAGE,#NAME?,http://visage.co/,"Visage was created because we believe that good design should be available to everyone, not just organizations that can afford design agency premiums. It was born out of Column Five, an industry-leading information design agency founded in 2009, with offices in Newport Beach, California, and Brooklyn, New York.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/Visage-290x174.png,,,,,,,,,,,,,,,,
VISCHECK,#NAME?,http://www.vischeck.com/vischeck/,Vischeck is a way of showing you what things look like to someone who is color blind. You can try Vischeck online- either run Vischeck on your own image files or run Vischeck on a web page. You can also download programs to let you run it on your own computer.,http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Vischeck-290x174.png,,,,,,,,,,,,,,,,
VISGIF,#NAME?,http://visgif.it/,"For lo-fi animated work how about combining data visualization + animated gifs! This experiment investigates the use of animated GIF to better communicate Information Visualization techniques, insights or projects. We provide you with a Google Chrome extension to quickly capture and share the image as a GIF: what can you do with it?",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/VisGif-290x174.png,,,,,,,,,,,,,,,,
VISOKIO OMNISCOPE,#NAME?,http://www.visokio.com/,"Visokio Omniscope is a versatile, multi-tab and multi-view interactive data analysis, filtering and presentation tool. It offers a powerful new way to visualise, explore and report on large tables of data – with related images, maps, links, and more – then lets you share your file with others using the free Viewer.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Visokio-290x174.png,,,,,,,,,,,,,,,,
VISUAL COMMAND CENTER,#NAME?,http://www.idvsolutions.com/,"Visual Command Center is physical security and risk visualization (PSRV) software that helps organizations achieve this mission by uniting data from external sources, enterprise systems, and internal devices into a real-time, common operating picture of risk and security. It provides organizations with a practical approach to managing risk—a consolidated view to identify, interrogate, and initiate action.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/VisualCommandCenter-290x174.jpeg,,,,,,,,,,,,,,,,
VISUAL SEDIMENTATION,#NAME?,http://www.visualsedimentation.org/,"VisualSedimentation.js is a JavaScript library for visualizing streaming data, inspired by the process of physical sedimentation. Visual Sedimentation is built on top of existing toolkits such as D3.js (to manipulate documents based on data), jQuery (to facilitate HTML and Javascript development) and Box2DWeb (for physical world simulation).",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/VisualSedimentation-290x174.png,,,,,,,,,,,,,,,,
VISUALCUE,#NAME?,http://visualcue.com/,"With VisualCue, you are the one in control. No matter what industry, or what role, we make it simple for you to understand your data, and your business. By using the human brain’s ability to capture, process, and understand pictures, VisualCue harnesses the natural ability of representing data with pictures. It all has to start somewhere, and for us, its starts with the Tile. What may seem like a simple square filled with icons, is actually a powerful and diverse vehicle for understanding your data. The Tile displays huge amounts of data through its ability to simplify multiple data sets into a single icon. We call the icon a Cue, a Visual Cue! These dynamic Cues represent key points of data for the subject being monitored or analyzed. The Cues also speak a universal language, a visual language, which can de understood by anyone.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/VisualCue-290x172.png,,,,,,,,,,,,,,,,
VISUALEYES,#NAME?,http://www.viseyes.org/,"VisualEyes is a web-based authoring tool developed at the University of Virginia. It allows users to create innovative, dynamic visualisations based on meaningful information in both traditional and multimedia formats, such as audio-video, animation, charts, maps, data, and interactive timelines. The effective use of the visualizations can reveal and illuminate relationships between multiple kinds of information across time and space far more effectively than words alone. VisualEyes is freely available for non-profit and academic usage.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/VisualEyes-290x174.png,,,,,,,,,,,,,,,,
VISUALIZE FREE,#NAME?,http://visualizefree.com/index.jsp,"Visualize Free is a free visual analysis tool, providing the perfect solution for visually exploring and presenting data that standard office charting software cannot handle.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/VisualizeFree-290x174.png,,,,,,,,,,,,,,,,
VIZABLE,#NAME?,http://vizable.tableau.com/,"See, Touch, Understand. Vizable is a free app by Tableau that turns your data into beautiful, interactive graphs. If you have a tablet, data, and questions, Vizable is for you.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2016/06/Vizable-290x174.png,,,,,,,,,,,,,,,,
VIZYDROP,#NAME?,https://vizydrop.com/,"Create and share charts for CSV, Excel and JSON files. Connect and visualize data from apps you are using. It takes no effort. One single place, the natural way, all for free.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2016/06/Vizydrop-290x174.png,,,,,,,,,,,,,,,,
WEAVE,#NAME?,http://www.oicweave.org/,"Weave is a new web-based visualization platform designed to enable visualization of any available data by anyone for any purpose. Weave is an application development platform supporting multiple levels of users – novice to advanced – as well as the ability to integrate, analyze and visualize data at “nested” levels of geography, and to disseminate the results in a web page.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Weave-290x174.png,,,,,,,,,,,,,,,,
WEB COLOR DATA,#NAME?,http://webcolourdata.com/,"With Web Color Data you can enter a URL and get a breakdown of the common colours used on the site in question, like a colour DNA. Useful for inspiration and monitoring trends in colour usage.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/webcolordata-290x174.png,,,,,,,,,,,,,,,,
WEBGL,#NAME?,http://www.chromeexperiments.com/webgl,WebGL is a software library that extends the capability of the JavaScript programming language to allow it to generate interactive 3D graphics within any compatible web browser. WebGL is a context of the canvas HTML element that provides a 3D computer graphics API without the use of plug-ins.,http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/WebGL-290x174.png,,,,,,,,,,,,,,,,
WIZARD,#NAME?,http://www.wizardmac.com/,"Wizard is built around pictures:  pictures of your data, and pictures of statistical values.  The innovative graphics will help you understand data quickly and explain statistical concepts.  Textbook-style illustrations — based on your data — help p-values and confidence intervals spring to life.  To export, just control-click and choose a crisp PDF or a web-ready PNG.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/Wizard-290x179.png,,,,,,,,,,,,,,,,
WOLFRAM MATHEMATICA,#NAME?,http://www.wolfram.com/mathematica/,"Bring in your data, combine it with Wolfram Alpha’s ever-increasing store of knowledge, apply sophisticated symbolic and numeric analysis, and create state-of-the-art visualizations—all in one system, with one integrated workflow.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Wolfram-290x174.png,,,,,,,,,,,,,,,,
WONDERGRAPHS,#NAME?,http://www.wondergraphs.com/,Wondergraphs is the best way to explore your data and the easiest way to share your insights with colleagues and customers. And we make it look beautiful.,http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Wondergraphs-290x174.png,,,,,,,,,,,,,,,,
WORD COUNTER,#NAME?,http://sporkforge.com/text/word_count.php,"This tool from Sporkforge will analyze your copy, essay, or other text for word usage & frequency, as well as recurring sequences of words and other measures. Specifically, it will report the total word count, a list of all words used, and their number of occurrences, both total & at the beginning and ends of sentences, the total estimated sentence count, as well as the min, average, and max sentence length, punctuation usage info, a list of recurring sequences of words and a list of consecutively repeating words.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/Spork-290x174.png,,,,,,,,,,,,,,,,
WORDLE,#NAME?,http://www.wordle.net/,"Wordle is a toy for generating “word clouds” from text that you provide. The clouds give greater prominence to words that appear more frequently in the source text. You can tweak your clouds with different fonts, layouts, and color schemes. The images you create with Wordle are yours to use however you like. You can print them out, or save them to the Wordle gallery to share with your friends.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Wordle-290x174.png,,,,,,,,,,,,,,,,
WORDSEER,#NAME?,http://wordseer.berkeley.edu/,"WordSeer is a text analysis environment that combines visualization, information retrieval, sensemaking and and natural language processing to make the contents of text navigable, accessible, and useful.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/Wordseer-290x174.png,,,,,,,,,,,,,,,,
WORDSTAT,#NAME?,http://provalisresearch.com/products/content-analysis-software/,"WordStat is a flexible and easy-to-use text analysis software – whether you need text mining tools for fast extraction of themes and trends, or careful and precise measurement with state-of-the-art quantitative content analysis tools. WordStat‘s seamless integration with SimStat – our statistical data analysis tool – QDA Miner – our qualitative data analysis software – and Stata – the comprensive statistical software from StataCorp, gives you unprecedented flexibility for analyzing text and relating its content to structured information, including numerical and categorical data.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2016/06/WordStat-290x181.png,,,,,,,,,,,,,,,,
WORDTREE,#NAME?,http://www.jasondavies.com/wordtree/,"Jason Davies developed this tool based on the Word Tree visualisation technique, invented by Martin Wattenberg and Fernanda Viégas in 2007. It lets you paste a chunk of text and explore the frequency, position and usage of language within your chosen passage.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/WordTree-290x174.png,,,,,,,,,,,,,,,,
WORDWANDERER,#NAME?,http://wordwanderer.org/,"With WordWanderer we are experimenting with visual ways in which we can enhance people's engagement with language. By fusing the information we can obtain from corpus searches, concordance outputs and word clouds we are aiming to enable and encourage people to notice and wander through the words they read, write and speak.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/09/WordWanderer-290x174.png,,,,,,,,,,,,,,,,
YELLOWFIN BI,#NAME?,http://www.yellowfinbi.com/,"With more than 1,000,000 users globally Yellowfin is the number one Business Intelligence choice for organizations of all sizes. Hundreds of thousands of people like you use Yellowfin every day to improve their business performance. Yellowfin provides the insight you need to make better business decisions - from monitoring sales activity, assessing risk, measuring project success, or tracking key financial indicators.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2016/06/YellowFinBI-290x170.jpeg,,,,,,,,,,,,,,,,
YEROON,#NAME?,http://www.stat.ucla.edu/~jeroen/ggplot2/,"Yeroon.net/ggplot2 is a web interface for Hadley Wickham's R package ggplot2. It is used as a tool for rapid prototyping, exploratory graphical analysis and education of statistics and R. The interface is written completely in javascript, therefore there is no need to install anything on the client side: a standard browser will do. All major browsers are supported but a recent and standards-compliant browser is highly recommended. Best performance is achieved by using Google Chrome.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2016/06/Yeroon-290x164.png,,,,,,,,,,,,,,,,
ZINGCHART,#NAME?,http://www.zingchart.com/#welcome,Build interactive HTML5 charts using ZingChart JavaScript charting library and feature-rich API set. Render them in any browser and on any device. Export them quickly and easily.,http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/ZingChart-290x174.png,,,,,,,,,,,,,,,,
ZOOM.IT,#NAME?,http://zoom.it/A8JK,"Just like ClosR.it, Zoom.it is another exceptionally simple and useful free service for viewing and sharing high-resolution imagery. They also provide a web API for programmatic access to Zoom.it, exposing underlying deep zoom image and surrounding metadata, which you can use to power your own apps and experiences.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/zoomit-290x174.png,,,,,,,,,,,,,,,,
ZOOMDATA,#NAME?,http://www.zoomdata.com/,"Zoomdata allows you to connect to internal and external data sources, combine, merge, and crunch data streams, visualize the results in real-time, and provide instant access to your colleagues.",http://visualisingdatazone.visualisingdatal.netdna-cdn.com/wp-content/uploads/2014/08/Zoomdata-290x174.png,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
